date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:09:40	37051/37051	---M--	200	added ('OK')	application/javascript	etag:%2290bb-56a96dc1bc780%22	http://demo.acmethemes.com/construction-field-pro/wp-content/themes/construction-field-pro/assets/library/bootstrap/js/bootstrap.min.js?ver=3.3.6	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-content/themes/construction-field-pro/assets/library/bootstrap/js/bootstrap.mine485.js	(from http://demo.acmethemes.com/construction-field-pro/)
00:09:40	20219/20219	---M--	200	added ('OK')	application/javascript	etag:%224efb-56a96dc1bc780%22	http://demo.acmethemes.com/construction-field-pro/wp-content/themes/construction-field-pro/assets/library/magnific-popup/jquery.magnific-popup.min.js?ver=1.1.0	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-content/themes/construction-field-pro/assets/library/magnific-popup/jquery.magnific-popup.minf488.js	(from http://demo.acmethemes.com/construction-field-pro/)
00:09:41	7994/7994	---M--	200	added ('OK')	application/javascript	etag:%221f3a-5405e287df480%22	http://demo.acmethemes.com/construction-field-pro/wp-includes/js/imagesloaded.min.js?ver=3.2.0	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-includes/js/imagesloaded.min55a0.js	(from http://demo.acmethemes.com/construction-field-pro/)
00:09:42	1403/1403	---M--	200	added ('OK')	application/javascript	etag:%2257b-57d25d75f4c2d%22	http://demo.acmethemes.com/construction-field-pro/wp-includes/js/wp-embed.min.js?ver=5.0.2	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-includes/js/wp-embed.mince52.js	(from http://demo.acmethemes.com/construction-field-pro/)
00:09:43	847/847	---M--	200	added ('OK')	image/gif	etag:%2234f-57d7e45c636ba%22	http://demo.acmethemes.com/construction-field-pro/wp-content/plugins/contact-form-7/images/ajax-loader.gif	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-content/plugins/contact-form-7/images/ajax-loader.gif	(from http://demo.acmethemes.com/construction-field-pro/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.1.1)
00:09:43	12466/12466	---M--	200	added ('OK')	application/javascript	etag:%2230b2-56a96dc1bc780%22	http://demo.acmethemes.com/construction-field-pro/wp-content/themes/construction-field-pro/assets/js/construction-field-custom.js?ver=1.0.5	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-content/themes/construction-field-pro/assets/js/construction-field-custom97de.js	(from http://demo.acmethemes.com/construction-field-pro/)
00:09:44	18028/18028	---M--	200	added ('OK')	text/html	etag:%22466c-56a96dc1bc780%22	http://demo.acmethemes.com/construction-field-pro/wp-content/themes/construction-field-pro/assets/library/bootstrap/fonts/glyphicons-halflings-regular.woff2	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-content/themes/construction-field-pro/assets/library/bootstrap/fonts/glyphicons-halflings-regular.html	(from http://demo.acmethemes.com/construction-field-pro/wp-content/themes/construction-field-pro/assets/library/bootstrap/css/bootstrap.min.css?ver=3.3.6)
00:09:44	28954/28954	---M--	200	added ('OK')	application/javascript	etag:%22711a-5365968375800%22	http://demo.acmethemes.com/construction-field-pro/wp-includes/js/masonry.min.js?ver=3.3.2	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-includes/js/masonry.mind617.js	(from http://demo.acmethemes.com/construction-field-pro/)
00:09:47	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224e9f-56a96dc1bc780%22	http://demo.acmethemes.com/construction-field-pro/wp-content/themes/construction-field-pro/assets/library/bootstrap/fonts/glyphicons-halflings-regular.eot	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-content/themes/construction-field-pro/assets/library/bootstrap/fonts/glyphicons-halflings-regular.eot	(from http://demo.acmethemes.com/construction-field-pro/wp-content/themes/construction-field-pro/assets/library/bootstrap/css/bootstrap.min.css?ver=3.3.6)
00:09:47	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224e9f-56a96dc1bc780%22	http://demo.acmethemes.com/construction-field-pro/wp-content/themes/construction-field-pro/assets/library/bootstrap/fonts/glyphicons-halflings-regular.eot?	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-content/themes/construction-field-pro/assets/library/bootstrap/fonts/glyphicons-halflings-regulard41d.eot	(from http://demo.acmethemes.com/construction-field-pro/wp-content/themes/construction-field-pro/assets/library/bootstrap/css/bootstrap.min.css?ver=3.3.6)
00:09:48	109025/109025	---M--	200	added ('OK')	image/svg+xml	etag:%221a9e1-56a96dc1bc780%22	http://demo.acmethemes.com/construction-field-pro/wp-content/themes/construction-field-pro/assets/library/bootstrap/fonts/glyphicons-halflings-regular.svg	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-content/themes/construction-field-pro/assets/library/bootstrap/fonts/glyphicons-halflings-regular.svg	(from http://demo.acmethemes.com/construction-field-pro/wp-content/themes/construction-field-pro/assets/library/bootstrap/css/bootstrap.min.css?ver=3.3.6)
00:09:50	23424/23424	---M--	200	added ('OK')	application/x-font-woff	etag:%225b80-56a96dc1bc780%22	http://demo.acmethemes.com/construction-field-pro/wp-content/themes/construction-field-pro/assets/library/bootstrap/fonts/glyphicons-halflings-regular.woff	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-content/themes/construction-field-pro/assets/library/bootstrap/fonts/glyphicons-halflings-regular.woff	(from http://demo.acmethemes.com/construction-field-pro/wp-content/themes/construction-field-pro/assets/library/bootstrap/css/bootstrap.min.css?ver=3.3.6)
00:09:55	45404/45404	---M--	200	added ('OK')	application/x-font-ttf	etag:%22b15c-56a96dc1bc780%22	http://demo.acmethemes.com/construction-field-pro/wp-content/themes/construction-field-pro/assets/library/bootstrap/fonts/glyphicons-halflings-regular.ttf	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-content/themes/construction-field-pro/assets/library/bootstrap/fonts/glyphicons-halflings-regular.ttf	(from http://demo.acmethemes.com/construction-field-pro/wp-content/themes/construction-field-pro/assets/library/bootstrap/css/bootstrap.min.css?ver=3.3.6)
00:09:56	109349/109349	---M--	200	added ('OK')	application/javascript	etag:%221ab25-56a96dc1bc780%22	http://demo.acmethemes.com/construction-field-pro/wp-content/themes/construction-field-pro/assets/library/isotop/isotope.pkgd.js?ver=3.0.1	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-content/themes/construction-field-pro/assets/library/isotop/isotope.pkgd41fe.js	(from http://demo.acmethemes.com/construction-field-pro/)
00:09:56	77160/77160	---M--	200	added ('OK')	text/html	etag:%2212d68-56a96dc1bc780%22	http://demo.acmethemes.com/construction-field-pro/wp-content/themes/construction-field-pro/assets/library/Font-Awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-content/themes/construction-field-pro/assets/library/Font-Awesome/fonts/fontawesome-webfont3e6e.html	(from http://demo.acmethemes.com/construction-field-pro/wp-content/themes/construction-field-pro/assets/library/Font-Awesome/css/font-awesome.min.css?ver=4.5.0)
00:10:13	98024/98024	---M--	200	added ('OK')	application/x-font-woff	etag:%2217ee8-56a96dc1bc780%22	http://demo.acmethemes.com/construction-field-pro/wp-content/themes/construction-field-pro/assets/library/Font-Awesome/fonts/fontawesome-webfont.woff?v=4.7.0	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-content/themes/construction-field-pro/assets/library/Font-Awesome/fonts/fontawesome-webfont3e6e.woff	(from http://demo.acmethemes.com/construction-field-pro/wp-content/themes/construction-field-pro/assets/library/Font-Awesome/css/font-awesome.min.css?ver=4.5.0)
00:10:20	447050/447050	---M--	200	added ('OK')	image/svg+xml	etag:%226d24a-56a96dc1bc780%22	http://demo.acmethemes.com/construction-field-pro/wp-content/themes/construction-field-pro/assets/library/Font-Awesome/fonts/fontawesome-webfont.svg?v=4.7.0	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-content/themes/construction-field-pro/assets/library/Font-Awesome/fonts/fontawesome-webfont3e6e.svg	(from http://demo.acmethemes.com/construction-field-pro/wp-content/themes/construction-field-pro/assets/library/Font-Awesome/css/font-awesome.min.css?ver=4.5.0)
00:10:21	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-56a96dc1bc780%22	http://demo.acmethemes.com/construction-field-pro/wp-content/themes/construction-field-pro/assets/library/Font-Awesome/fonts/fontawesome-webfont.eot?v=4.7.0	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-content/themes/construction-field-pro/assets/library/Font-Awesome/fonts/fontawesome-webfont3e6e.eot	(from http://demo.acmethemes.com/construction-field-pro/wp-content/themes/construction-field-pro/assets/library/Font-Awesome/css/font-awesome.min.css?ver=4.5.0)
00:10:21	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-56a96dc1bc780%22	http://demo.acmethemes.com/construction-field-pro/wp-content/themes/construction-field-pro/assets/library/Font-Awesome/fonts/fontawesome-webfont.eot?	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-content/themes/construction-field-pro/assets/library/Font-Awesome/fonts/fontawesome-webfontd41d.eot	(from http://demo.acmethemes.com/construction-field-pro/wp-content/themes/construction-field-pro/assets/library/Font-Awesome/css/font-awesome.min.css?ver=4.5.0)
00:10:22	971/971	---M--	200	added ('OK')	text/css	etag:%223cb-57d25d7e61bf7%22	http://demo.acmethemes.com/construction-field-pro/wp-content/plugins/siteorigin-panels/css/front-flex.min.css?ver=2.9.7	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-content/plugins/siteorigin-panels/css/front-flex.minc867.css	(from http://demo.acmethemes.com/construction-field-pro/about/)
00:10:22	2356/2356	---MC-	200	added ('OK')	application/json	date:Thu,%2010%20Jan%202019%2017:10:22%20GMT	http://demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acmethemes.com%2Fconstruction-field-pro%2Fabout%2F	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed7499.json	(from http://demo.acmethemes.com/construction-field-pro/about/)
00:10:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Jan%202019%2017:10:22%20GMT	http://demo.acmethemes.com/construction-field-pro/?p=25	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/index970c.html	(from http://demo.acmethemes.com/construction-field-pro/about/)
00:10:23	165548/165548	---M--	200	added ('OK')	application/x-font-ttf	etag:%22286ac-56a96dc1bc780%22	http://demo.acmethemes.com/construction-field-pro/wp-content/themes/construction-field-pro/assets/library/Font-Awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-content/themes/construction-field-pro/assets/library/Font-Awesome/fonts/fontawesome-webfont3e6e.ttf	(from http://demo.acmethemes.com/construction-field-pro/wp-content/themes/construction-field-pro/assets/library/Font-Awesome/css/font-awesome.min.css?ver=4.5.0)
00:10:23	2448/2448	---MC-	200	added ('OK')	text/xml	date:Thu,%2010%20Jan%202019%2017:10:23%20GMT	http://demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acmethemes.com%2Fconstruction-field-pro%2Fabout%2F&format=xml	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed65bc	(from http://demo.acmethemes.com/construction-field-pro/about/)
00:10:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Jan%202019%2017:10:25%20GMT	http://demo.acmethemes.com/construction-field-pro/?p=27	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/index1c4a.html	(from http://demo.acmethemes.com/construction-field-pro/contact/)
00:10:25	2366/2366	---MC-	200	added ('OK')	application/json	date:Thu,%2010%20Jan%202019%2017:10:25%20GMT	http://demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acmethemes.com%2Fconstruction-field-pro%2Fcontact%2F	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed4109.json	(from http://demo.acmethemes.com/construction-field-pro/contact/)
00:10:26	2458/2458	---MC-	200	added ('OK')	text/xml	date:Thu,%2010%20Jan%202019%2017:10:26%20GMT	http://demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acmethemes.com%2Fconstruction-field-pro%2Fcontact%2F&format=xml	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed069d	(from http://demo.acmethemes.com/construction-field-pro/contact/)
00:10:27	2429/2429	---MC-	200	added ('OK')	application/json	date:Thu,%2010%20Jan%202019%2017:10:26%20GMT	http://demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acmethemes.com%2Fconstruction-field-pro%2Fblog%2F2018%2F04%2F24%2Fhello-world%2F	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed98c5.json	(from http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/hello-world/)
00:10:27	50430/50430	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Jan%202019%2017:10:27%20GMT	http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/industrial-building/	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/blog/2018/04/24/industrial-building/index.html	(from http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/hello-world/)
00:10:27	1764/1764	---MC-	200	added ('OK')	application/rss+xml	etag:%22c8307ac703177b9f990a35928d225898%22	http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/hello-world/feed/	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/blog/2018/04/24/hello-world/feed/index.html	(from http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/hello-world/)
00:10:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Jan%202019%2017:10:28%20GMT	http://demo.acmethemes.com/construction-field-pro/?p=1	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/indexcff1.html	(from http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/hello-world/)
00:10:28	2513/2513	---MC-	200	added ('OK')	text/xml	date:Thu,%2010%20Jan%202019%2017:10:28%20GMT	http://demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acmethemes.com%2Fconstruction-field-pro%2Fblog%2F2018%2F04%2F24%2Fhello-world%2F&format=xml	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embedb450	(from http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/hello-world/)
00:10:29	42/42	---M--	405	error ('Method%20Not%20Allowed')	text/plain	date:Thu,%2010%20Jan%202019%2017:10:28%20GMT	http://demo.acmethemes.com/construction-field-pro/xmlrpc.php	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/xmlrpc.php	(from http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/hello-world/)
00:10:29	3146/3146	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Jan%202019%2017:10:29%20GMT	http://demo.acmethemes.com/construction-field-pro/wp-login.php	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-login.html	(from http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/hello-world/)
00:10:29	71205/71205	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Jan%202019%2017:10:29%20GMT	http://demo.acmethemes.com/construction-field-pro/blog/2018/	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/blog/2018/index.html	(from http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/hello-world/)
00:10:30	71489/71489	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Jan%202019%2017:10:29%20GMT	http://demo.acmethemes.com/construction-field-pro/blog/2018/04/	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/blog/2018/04/index.html	(from http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/hello-world/)
00:10:31	71766/71766	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Jan%202019%2017:10:30%20GMT	http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/blog/2018/04/24/index.html	(from http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/hello-world/)
00:10:31	1078/1078	---M--	200	added ('OK')	application/javascript	etag:%22436-524d4a0809000%22	http://demo.acmethemes.com/construction-field-pro/wp-includes/js/comment-reply.min.js?ver=5.0.2	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-includes/js/comment-reply.mince52.js	(from http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/hello-world/)
00:10:31	71566/71566	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Jan%202019%2017:10:30%20GMT	http://demo.acmethemes.com/construction-field-pro/blog/author/constructionfieldpro/	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/blog/author/constructionfieldpro/index.html	(from http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/hello-world/)
00:10:31	51216/51216	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Jan%202019%2017:10:31%20GMT	http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/hello-world/?replytocom=1	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/blog/2018/04/24/hello-world/index6809.html	(from http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/hello-world/)
00:10:31	50790/50790	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Jan%202019%2017:10:31%20GMT	http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/caring-for-construction/	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/blog/2018/04/24/caring-for-construction/index.html	(from http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/hello-world/)
00:10:32	50914/50914	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Jan%202019%2017:10:32%20GMT	http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/young-engineers/	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/blog/2018/04/24/young-engineers/index.html	(from http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/hello-world/)
00:10:33	50976/50976	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Jan%202019%2017:10:32%20GMT	http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/prepare-for-room-painting/	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/blog/2018/04/24/prepare-for-room-painting/index.html	(from http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/hello-world/)
00:10:33	50510/50510	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Jan%202019%2017:10:33%20GMT	http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/top-building-in-dubai/	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/blog/2018/04/24/top-building-in-dubai/index.html	(from http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/hello-world/)
00:10:34	2371/2371	---MC-	200	added ('OK')	application/json	date:Thu,%2010%20Jan%202019%2017:10:32%20GMT	http://demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acmethemes.com%2Fconstruction-field-pro%2Fservices%2F	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed305c.json	(from http://demo.acmethemes.com/construction-field-pro/services/)
00:10:34	50387/50387	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Jan%202019%2017:10:33%20GMT	http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/long-bridge/	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/blog/2018/04/24/long-bridge/index.html	(from http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/hello-world/)
00:10:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Jan%202019%2017:10:34%20GMT	http://demo.acmethemes.com/construction-field-pro/?p=29	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/index9cd7.html	(from http://demo.acmethemes.com/construction-field-pro/services/)
00:10:34	2463/2463	---MC-	200	added ('OK')	text/xml	date:Thu,%2010%20Jan%202019%2017:10:34%20GMT	http://demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acmethemes.com%2Fconstruction-field-pro%2Fservices%2F&format=xml	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed2266	(from http://demo.acmethemes.com/construction-field-pro/services/)
00:10:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Jan%202019%2017:10:35%20GMT	http://demo.acmethemes.com/construction-field-pro/?p=243	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/indexfbc5.html	(from http://demo.acmethemes.com/construction-field-pro/our-project/)
00:10:35	2386/2386	---MC-	200	added ('OK')	application/json	date:Thu,%2010%20Jan%202019%2017:10:34%20GMT	http://demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acmethemes.com%2Fconstruction-field-pro%2Four-project%2F	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed7e26.json	(from http://demo.acmethemes.com/construction-field-pro/our-project/)
00:10:36	2478/2478	---MC-	200	added ('OK')	text/xml	date:Thu,%2010%20Jan%202019%2017:10:35%20GMT	http://demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acmethemes.com%2Fconstruction-field-pro%2Four-project%2F&format=xml	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed4bc6	(from http://demo.acmethemes.com/construction-field-pro/our-project/)
00:10:37	50305/50305	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Jan%202019%2017:10:37%20GMT	http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/highway/	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/blog/2018/04/24/highway/index.html	(from http://demo.acmethemes.com/construction-field-pro/blog/)
00:10:38	50173/50173	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Jan%202019%2017:10:38%20GMT	http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/tunnel/	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/blog/2018/04/24/tunnel/index.html	(from http://demo.acmethemes.com/construction-field-pro/blog/)
00:10:39	2571/2571	---MC-	200	added ('OK')	application/json	date:Thu,%2010%20Jan%202019%2017:10:38%20GMT	http://demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acmethemes.com%2Fconstruction-field-pro%2Fapartment-house%2F	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed82cd.json	(from http://demo.acmethemes.com/construction-field-pro/apartment-house/)
00:10:40	50422/50422	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Jan%202019%2017:10:40%20GMT	http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/skyscapper/	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/blog/2018/04/24/skyscapper/index.html	(from http://demo.acmethemes.com/construction-field-pro/blog/)
00:10:42	2700/2700	---MC-	200	added ('OK')	text/xml	date:Thu,%2010%20Jan%202019%2017:10:40%20GMT	http://demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acmethemes.com%2Fconstruction-field-pro%2Fapartment-house%2F&format=xml	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embedc6a7	(from http://demo.acmethemes.com/construction-field-pro/apartment-house/)
00:10:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Jan%202019%2017:10:42%20GMT	http://demo.acmethemes.com/construction-field-pro/?p=113	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/index3961.html	(from http://demo.acmethemes.com/construction-field-pro/apartment-house/)
00:10:44	2605/2605	---MC-	200	added ('OK')	application/json	date:Thu,%2010%20Jan%202019%2017:10:43%20GMT	http://demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acmethemes.com%2Fconstruction-field-pro%2Farchitectural-design%2F	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed5318.json	(from http://demo.acmethemes.com/construction-field-pro/architectural-design/)
00:10:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Jan%202019%2017:10:44%20GMT	http://demo.acmethemes.com/construction-field-pro/?p=89	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/index3fbb.html	(from http://demo.acmethemes.com/construction-field-pro/architectural-design/)
00:10:46	243872/243872	---M--	200	added ('OK')	image/jpeg	etag:%223b8a0-56a975815f5f2%22	http://demo.acmethemes.com/construction-field-pro/wp-content/uploads/2018/04/headerimage.jpg	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-content/uploads/2018/04/headerimage.jpg	(from http://demo.acmethemes.com/construction-field-pro/about/)
00:10:46	2734/2734	---MC-	200	added ('OK')	text/xml	date:Thu,%2010%20Jan%202019%2017:10:45%20GMT	http://demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acmethemes.com%2Fconstruction-field-pro%2Farchitectural-design%2F&format=xml	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embedf774	(from http://demo.acmethemes.com/construction-field-pro/architectural-design/)
00:10:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Jan%202019%2017:10:47%20GMT	http://demo.acmethemes.com/construction-field-pro/?p=103	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/indexe6f0.html	(from http://demo.acmethemes.com/construction-field-pro/big-bugets-for-startup/)
00:10:47	2615/2615	---MC-	200	added ('OK')	application/json	date:Thu,%2010%20Jan%202019%2017:10:46%20GMT	http://demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acmethemes.com%2Fconstruction-field-pro%2Fbig-bugets-for-startup%2F	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed1d26.json	(from http://demo.acmethemes.com/construction-field-pro/big-bugets-for-startup/)
00:10:48	2744/2744	---MC-	200	added ('OK')	text/xml	date:Thu,%2010%20Jan%202019%2017:10:48%20GMT	http://demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acmethemes.com%2Fconstruction-field-pro%2Fbig-bugets-for-startup%2F&format=xml	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed6566	(from http://demo.acmethemes.com/construction-field-pro/big-bugets-for-startup/)
00:10:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Jan%202019%2017:10:49%20GMT	http://demo.acmethemes.com/construction-field-pro/?p=93	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/index36d4.html	(from http://demo.acmethemes.com/construction-field-pro/civil-works/)
